;accessionNumber;filingDate;reportDate;acceptanceDateTime;act;form;fileNumber;filmNumber;items;size;isXBRL;isInlineXBRL;primaryDocument;primaryDocDescription
267;0001193125-21-044940;2021-02-16;2021-02-16;2021-02-16T16:25:04.000Z;34;8-K;001-37845;21639027;8.01,9.01;300112;1;1;d11855d8k.htm;8-K
268;0001193125-21-044789;2021-02-16;;2021-02-16T15:58:47.000Z;33;S-4;333-253138;21637656;;929268;0;0;d30757ds4.htm;S-4
269;0001062993-21-001415;2021-02-12;2021-02-10;2021-02-12T18:08:54.000Z;;4;;;;6104;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
270;0001104659-21-018634;2021-02-10;;2021-02-10T11:28:21.000Z;34;SC 13G/A;005-38758;21611472;;13779;0;0;tv01394-microsoftcorp.htm;SCHEDULE 13G/A
271;0000834237-21-007519;2021-02-05;;2021-02-05T08:03:25.000Z;34;SC 13G/A;005-38758;21593708;;13654;0;0;us5949181045_020421.txt;
272;0001760862-21-000014;2021-02-01;2021-01-29;2021-02-01T18:18:25.000Z;;4;;;;7041;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
273;0001760862-21-000013;2021-02-01;2021-01-29;2021-02-01T18:17:25.000Z;;4;;;;5845;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
274;0001760862-21-000012;2021-02-01;2021-01-29;2021-02-01T18:16:27.000Z;;4;;;;9599;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
275;0001760862-21-000011;2021-02-01;2021-01-29;2021-02-01T18:15:44.000Z;;4;;;;5172;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
276;0001760862-21-000010;2021-02-01;2021-01-29;2021-02-01T18:14:19.000Z;;4;;;;4488;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
277;0001760862-21-000009;2021-02-01;2021-01-29;2021-02-01T18:13:18.000Z;;4;;;;5165;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
278;0001760862-21-000008;2021-02-01;2021-01-29;2021-02-01T18:12:29.000Z;;4;;;;6223;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
279;0001760862-21-000007;2021-02-01;2021-01-29;2021-02-01T18:11:19.000Z;;4;;;;5915;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
280;0001760862-21-000006;2021-02-01;2021-01-29;2021-02-01T18:10:23.000Z;;4;;;;5989;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
281;0001760862-21-000005;2021-02-01;2021-01-29;2021-02-01T18:09:32.000Z;;4;;;;5480;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
282;0001760862-21-000004;2021-02-01;2021-01-29;2021-02-01T18:08:31.000Z;;4;;;;5970;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
283;0001062993-21-000767;2021-02-01;2021-01-28;2021-02-01T18:05:30.000Z;;4;;;;9402;0;0;xslF345X03/form4.xml;STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
284;0001564590-21-002316;2021-01-26;2020-12-31;2021-01-26T16:09:34.000Z;34;10-Q;001-37845;21554140;;21735875;1;1;msft-10q_20201231.htm;10-Q
285;0001193125-21-017683;2021-01-26;2021-01-26;2021-01-26T16:04:05.000Z;34;8-K;001-37845;21554059;2.02,9.01;565229;1;1;d65802d8k.htm;8-K
286;0001760862-21-000003;2021-01-19;2021-01-15;2021-01-19T18:07:48.000Z;;4;;;;4271;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
287;0001760862-21-000002;2021-01-19;2020-12-18;2021-01-19T18:06:49.000Z;;4;;;;4361;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
288;0001760862-20-000027;2020-12-11;2020-12-10;2020-12-11T18:25:21.000Z;;4;;;;6227;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
289;0001760862-20-000026;2020-12-11;2020-12-10;2020-12-11T18:24:08.000Z;;4;;;;10832;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
290;0001760862-20-000025;2020-12-11;2020-12-10;2020-12-11T18:22:05.000Z;;4;;;;6347;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
291;0001760862-20-000024;2020-12-11;2020-12-10;2020-12-11T18:20:58.000Z;;4;;;;6181;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
292;0001760862-20-000023;2020-12-11;2020-12-10;2020-12-11T18:19:31.000Z;;4;;;;6397;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
293;0001760862-20-000022;2020-12-11;2020-12-10;2020-12-11T18:18:23.000Z;;4;;;;6484;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
294;0001760862-20-000021;2020-12-11;2020-12-09;2020-12-11T18:17:05.000Z;;4;;;;4848;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
295;0001193125-20-310549;2020-12-04;2020-12-02;2020-12-04T15:27:34.000Z;34;8-K;001-37845;201369745;5.07;263808;1;1;d48255d8k.htm;8-K
296;0001760862-20-000020;2020-12-02;2020-12-01;2020-12-02T18:25:23.000Z;;4;;;;6330;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
297;0001760862-20-000018;2020-12-02;2020-12-01;2020-12-02T18:09:14.000Z;;4;;;;6898;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
298;0001760862-20-000017;2020-12-02;2020-12-01;2020-12-02T18:07:26.000Z;;4;;;;5846;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
299;0001760862-20-000016;2020-12-02;2020-12-01;2020-12-02T18:05:34.000Z;;4;;;;9600;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
300;0001760862-20-000015;2020-12-02;2020-12-01;2020-12-02T18:04:08.000Z;;4;;;;5173;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
301;0001760862-20-000014;2020-12-02;2020-12-01;2020-12-02T18:02:41.000Z;;4;;;;4489;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
302;0001760862-20-000013;2020-12-02;2020-12-01;2020-12-02T18:01:31.000Z;;4;;;;5166;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
303;0001760862-20-000012;2020-12-02;2020-12-01;2020-12-02T17:59:57.000Z;;4;;;;6224;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
304;0001760862-20-000011;2020-12-02;2020-12-01;2020-12-02T17:58:41.000Z;;4;;;;5916;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
305;0001760862-20-000010;2020-12-02;2020-12-01;2020-12-02T17:57:26.000Z;;4;;;;5990;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
306;0001760862-20-000009;2020-12-02;2020-12-01;2020-12-02T17:55:43.000Z;;4;;;;5481;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
307;0001760862-20-000006;2020-12-02;2020-11-30;2020-12-02T17:48:47.000Z;;4;;;;4272;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
308;0001193125-20-302632;2020-11-24;;2020-11-24T16:30:53.000Z;34;DEFA14A;001-37845;201344557;;23277;0;0;d89166ddefa14a.htm;DEFA14A
309;0001214659-20-009853;2020-11-24;;2020-11-24T13:53:48.000Z;34;PX14A6G;001-37845;201342349;;64278;0;0;j1124200px14a6g.htm;
310;0001760862-20-000005;2020-11-13;2020-11-11;2020-11-13T18:10:24.000Z;;4;;;;6917;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
311;0001760862-20-000004;2020-11-13;2020-11-11;2020-11-13T18:08:06.000Z;;3;;;;5207;0;0;xslF345X02/edgar.xml;PRIMARY DOCUMENT
312;0001819285-20-000049;2020-11-06;2020-11-05;2020-11-06T17:54:29.000Z;;4;;;;7028;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
313;0001819285-20-000048;2020-11-06;2020-11-05;2020-11-06T17:52:12.000Z;;4;;;;8199;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
314;0001564590-20-047996;2020-10-27;2020-09-30;2020-10-27T16:21:58.000Z;34;10-Q;001-37845;201264355;;18132017;1;1;msft-10q_20200930.htm;10-Q
315;0001193125-20-278410;2020-10-27;2020-10-27;2020-10-27T16:12:57.000Z;34;8-K;001-37845;201264273;2.02,9.01;493147;1;1;d10535d8k.htm;8-K
316;0001193125-20-272030;2020-10-19;;2020-10-19T16:03:53.000Z;34;DEFA14A;001-37845;201246232;;1447391;0;0;d31295ddefa14a.htm;DEFA14A
317;0001193125-20-272025;2020-10-19;2020-12-02;2020-10-19T16:01:10.000Z;34;DEF 14A;001-37845;201246206;;19346091;0;0;d31295ddef14a.htm;DEF 14A
318;0001819285-20-000047;2020-10-16;2020-10-15;2020-10-16T18:05:51.000Z;;4;;;;4272;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
319;0001819285-20-000046;2020-09-21;2020-09-18;2020-09-21T18:18:38.000Z;;4;;;;4337;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
320;0001193125-20-250163;2020-09-21;2020-09-21;2020-09-21T16:05:56.000Z;34;8-K;001-37845;201186404;7.01,9.01;218576;1;1;d62084d8k.htm;8-K
321;0001819285-20-000045;2020-09-16;2020-09-14;2020-09-16T18:24:14.000Z;;4;;;;4657;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
322;0001819285-20-000044;2020-09-16;2020-09-15;2020-09-16T18:20:14.000Z;;4;;;;4651;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
323;0001819285-20-000043;2020-09-16;2020-09-14;2020-09-16T18:19:06.000Z;;4;;;;4662;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
324;0001819285-20-000042;2020-09-16;2020-09-14;2020-09-16T18:18:04.000Z;;4;;;;4648;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
325;0001819285-20-000040;2020-09-16;2020-09-14;2020-09-16T18:16:00.000Z;;4;;;;9473;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
326;0001819285-20-000039;2020-09-16;2020-09-14;2020-09-16T18:15:08.000Z;;4;;;;4686;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
327;0001819285-20-000038;2020-09-11;2020-09-09;2020-09-11T18:05:11.000Z;;4;;;;11683;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
328;0001819285-20-000037;2020-09-11;2020-09-10;2020-09-11T18:04:17.000Z;;4;;;;6227;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
329;0001819285-20-000036;2020-09-11;2020-09-10;2020-09-11T18:03:15.000Z;;4;;;;10686;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
330;0001819285-20-000035;2020-09-11;2020-09-10;2020-09-11T18:02:22.000Z;;4;;;;6489;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
331;0001819285-20-000034;2020-09-11;2020-09-10;2020-09-11T18:01:23.000Z;;4;;;;6181;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
332;0001819285-20-000033;2020-09-11;2020-09-10;2020-09-11T17:59:36.000Z;;4;;;;6397;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
333;0001819285-20-000032;2020-09-11;2020-09-10;2020-09-11T17:58:30.000Z;;4;;;;6340;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
334;0001819285-20-000031;2020-09-09;2020-09-04;2020-09-09T18:24:16.000Z;;4;;;;7040;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
335;0001819285-20-000030;2020-09-09;2020-09-04;2020-09-09T18:23:23.000Z;;4;;;;7419;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
336;0001819285-20-000029;2020-09-09;2020-09-04;2020-09-09T18:22:08.000Z;;4;;;;9600;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
337;0001819285-20-000028;2020-09-09;2020-09-04;2020-09-09T18:21:11.000Z;;4;;;;5173;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
338;0001819285-20-000027;2020-09-09;2020-09-04;2020-09-09T18:20:12.000Z;;4;;;;4489;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
339;0001819285-20-000026;2020-09-09;2020-09-04;2020-09-09T18:19:13.000Z;;4;;;;5166;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
340;0001819285-20-000025;2020-09-09;2020-09-04;2020-09-09T18:18:15.000Z;;4;;;;6224;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
341;0001819285-20-000024;2020-09-09;2020-09-04;2020-09-09T18:17:20.000Z;;4;;;;5916;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
342;0001819285-20-000023;2020-09-09;2020-09-04;2020-09-09T18:15:58.000Z;;4;;;;5990;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
343;0001819285-20-000022;2020-09-09;2020-09-04;2020-09-09T18:14:49.000Z;;4;;;;5481;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
344;0001819285-20-000021;2020-09-09;2020-09-04;2020-09-09T18:13:21.000Z;;4;;;;6075;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
345;0001819285-20-000020;2020-09-08;2020-08-31;2020-09-08T14:12:29.000Z;;4/A;;;;13599;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
346;0001819285-20-000018;2020-09-04;2020-09-03;2020-09-04T17:49:16.000Z;;4;;;;4834;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
347;0001819285-20-000017;2020-09-02;2020-08-31;2020-09-02T17:32:21.000Z;;4;;;;7379;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
348;0001819285-20-000016;2020-09-02;2020-08-31;2020-09-02T17:31:34.000Z;;4;;;;9320;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
349;0001819285-20-000015;2020-09-02;2020-08-31;2020-09-02T17:30:30.000Z;;4;;;;7533;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
350;0001819285-20-000014;2020-09-02;2020-08-31;2020-09-02T17:29:35.000Z;;4;;;;6019;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
351;0001819285-20-000013;2020-09-02;2020-08-31;2020-09-02T17:28:34.000Z;;4;;;;6032;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
352;0001819285-20-000012;2020-09-02;2020-08-31;2020-09-02T17:27:41.000Z;;4;;;;10846;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
353;0001819285-20-000011;2020-09-02;2020-08-31;2020-09-02T17:26:46.000Z;;4;;;;6061;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
354;0001819285-20-000010;2020-08-26;2020-08-25;2020-08-26T18:02:42.000Z;;4;;;;9648;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
355;0001819285-20-000009;2020-08-18;2020-08-17;2020-08-18T17:58:08.000Z;;4;;;;4849;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
356;0001819285-20-000008;2020-08-07;2020-06-30;2020-08-07T19:02:21.000Z;;5;;;;3919;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
357;0001819285-20-000007;2020-08-07;2020-06-30;2020-08-07T18:48:49.000Z;;5;;;;3880;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
358;0001819285-20-000006;2020-08-07;2020-08-06;2020-08-07T17:55:50.000Z;;4;;;;9183;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
359;0001819285-20-000004;2020-08-05;2020-07-31;2020-08-05T20:32:27.000Z;;3/A;;;;6608;0;0;xslF345X02/edgar.xml;PRIMARY DOCUMENT
360;0001819285-20-000002;2020-08-05;2020-07-31;2020-08-05T18:09:09.000Z;;3;;;;6446;0;0;xslF345X02/edgar.xml;PRIMARY DOCUMENT
361;0001193125-20-207517;2020-08-03;2020-08-02;2020-08-03T08:32:03.000Z;34;8-K;001-37845;201067968;7.01,9.01;206526;1;1;d49621d8k.htm;8-K
362;0001193125-20-205407;2020-07-31;;2020-07-31T09:24:55.000Z;33;S-3ASR;333-240227;201063970;;179914;0;0;d118470ds3asr.htm;S-3ASR
363;0001564590-20-034944;2020-07-30;2020-06-30;2020-07-30T20:44:46.000Z;34;10-K;001-37845;201063171;;27648382;1;1;msft-10k_20200630.htm;10-K
364;0001137638-20-000002;2020-07-24;;2020-07-24T15:58:56.000Z;33;D;021-371799;201046952;06b;18888;0;0;xslFormDX01/primary_doc.xml;
365;0001193125-20-197109;2020-07-22;2020-07-22;2020-07-22T16:03:04.000Z;34;8-K;001-37845;201041544;2.02,9.01;713310;1;1;d941281d8k.htm;8-K
366;0001193125-20-188481;2020-07-07;2020-07-01;2020-07-07T09:32:33.000Z;34;8-K;001-37845;201015371;5.02;200203;1;1;d88910d8k.htm;8-K
367;0001760862-20-000001;2020-07-01;2020-06-30;2020-07-01T21:06:51.000Z;;4;;;;4687;0;0;xslF345X03/primary_doc.xml;PRIMARY DOCUMENT
368;0001193125-20-184744;2020-07-01;2020-07-01;2020-07-01T09:01:57.000Z;34;8-K;001-37845;201004232;5.02;200862;1;1;d949734d8k.htm;8-K
369;0001193125-20-180036;2020-06-26;2020-06-26;2020-06-26T09:10:16.000Z;34;8-K;001-37845;20991339;7.01,9.01;237545;1;1;d854075d8k.htm;8-K
370;0001193125-20-171376;2020-06-17;2019-12-31;2020-06-17T16:32:03.000Z;34;11-K;001-37845;20970122;;150346;0;0;d945733d11k.htm;11-K
371;0001193125-20-171369;2020-06-17;2019-12-31;2020-06-17T16:30:38.000Z;34;11-K;001-37845;20970064;;2395401;0;0;d938029d11k.htm;11-K
372;0001626431-20-000053;2020-06-12;2020-06-11;2020-06-12T18:12:04.000Z;;4;;;;6366;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
373;0001626431-20-000052;2020-06-12;2020-06-11;2020-06-12T18:10:17.000Z;;4;;;;11120;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
374;0001626431-20-000051;2020-06-12;2020-06-11;2020-06-12T18:08:08.000Z;;4;;;;6519;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
375;0001626431-20-000050;2020-06-12;2020-06-11;2020-06-12T18:06:22.000Z;;4;;;;6462;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
376;0001626431-20-000049;2020-06-12;2020-06-11;2020-06-12T18:04:28.000Z;;4;;;;6536;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
377;0001626431-20-000048;2020-06-12;2020-06-11;2020-06-12T18:02:22.000Z;;4;;;;6511;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
378;0001626431-20-000047;2020-06-08;2020-06-04;2020-06-08T18:41:19.000Z;;4;;;;7179;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
379;0001626431-20-000046;2020-06-08;2020-06-04;2020-06-08T18:38:01.000Z;;4;;;;7628;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
380;0001626431-20-000045;2020-06-08;2020-06-04;2020-06-08T18:34:38.000Z;;4;;;;12485;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
381;0001626431-20-000044;2020-06-08;2020-06-04;2020-06-08T18:30:51.000Z;;4;;;;5162;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
382;0001626431-20-000043;2020-06-08;2020-06-04;2020-06-08T18:28:02.000Z;;4;;;;4478;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
383;0001626431-20-000042;2020-06-08;2020-06-04;2020-06-08T18:25:03.000Z;;4;;;;5155;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
384;0001626431-20-000041;2020-06-08;2020-06-04;2020-06-08T18:22:05.000Z;;4;;;;6254;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
385;0001626431-20-000040;2020-06-08;2020-06-04;2020-06-08T18:19:05.000Z;;4;;;;6197;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
386;0001626431-20-000039;2020-06-08;2020-02-29;2020-06-08T18:15:51.000Z;;4;;;;10899;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
387;0001626431-20-000038;2020-06-08;2020-06-04;2020-06-08T18:11:26.000Z;;4;;;;6271;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
388;0001626431-20-000037;2020-06-08;2020-06-04;2020-06-08T18:06:30.000Z;;4;;;;5470;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
389;0001626431-20-000036;2020-06-08;2020-06-04;2020-06-08T18:02:08.000Z;;4;;;;6104;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
390;0001626431-20-000035;2020-06-03;2020-06-01;2020-06-03T18:02:42.000Z;;4;;;;4250;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
391;0001193125-20-157234;2020-06-01;2020-05-29;2020-06-01T16:06:26.000Z;34;8-K;001-37845;20933456;8.01,9.01;373873;1;1;d829164d8k.htm;8-K
392;0001193125-20-155372;2020-05-29;;2020-05-29T12:38:06.000Z;34;SD;001-37845;20925623;;425489;0;0;d911114dsd.htm;SD
393;9999999995-20-001202;2020-05-19;;2020-05-20T00:15:12.000Z;33;EFFECT;333-237925;20895625;S-4,,2020-05-19 16:00:00;1653;0;0;xslEFFECTX01/primary_doc.xml;
394;0001193125-20-146133;2020-05-19;;2020-05-19T16:09:55.000Z;33;424B3;333-237925;20893690;;629430;0;0;d900252d424b3.htm;424B3
395;0001193125-20-142890;2020-05-14;2020-05-14;2020-05-14T16:55:20.000Z;34;8-K;001-37845;20878620;8.01,9.01;337960;1;1;d911580d8k.htm;8-K
396;0001193125-20-142864;2020-05-14;;2020-05-14T16:43:30.000Z;33;S-4/A;333-237925;20878471;;877893;0;0;d900252ds4a.htm;AMENDMENT NO. 1 TO FORM S-4
397;0001626431-20-000034;2020-05-04;2020-05-01;2020-05-04T18:00:50.000Z;;4;;;;5227;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
398;0001626431-20-000033;2020-05-04;2020-05-01;2020-05-04T17:58:27.000Z;;4;;;;4251;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
399;0001193125-20-128779;2020-04-30;2020-04-30;2020-04-30T16:07:50.000Z;34;8-K;001-37845;20835694;8.01,9.01;283702;1;1;d924162d8k.htm;8-K
400;0001193125-20-128744;2020-04-30;;2020-04-30T16:02:59.000Z;33;S-4;333-237925;20835572;;982975;0;0;d900252ds4.htm;S-4
401;0001564590-20-019706;2020-04-29;2020-03-31;2020-04-29T16:11:11.000Z;34;10-Q;001-37845;20830395;;21306500;1;1;msft-10q_20200331.htm;10-Q
402;0001193125-20-126089;2020-04-29;2020-04-29;2020-04-29T16:03:54.000Z;34;8-K;001-37845;20830208;2.02,9.01;585681;1;1;d844377d8k.htm;8-K
403;0001193125-20-091746;2020-03-31;2020-03-28;2020-03-31T06:10:19.000Z;34;8-K;001-37845;20759441;7.01,9.01;226150;1;1;d909204d8k.htm;8-K
404;0001193125-20-080542;2020-03-20;2019-12-31;2020-03-20T15:19:32.000Z;34;11-K;001-37845;20731764;;53928;0;0;d882744d11k.htm;11-K
405;0001626431-20-000031;2020-03-18;2020-03-18;2020-03-18T18:12:04.000Z;;4;;;;4397;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
406;0001626431-20-000030;2020-03-16;2020-03-12;2020-03-16T12:05:56.000Z;;4;;;;6394;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
407;0001626431-20-000029;2020-03-13;2020-03-12;2020-03-13T18:23:01.000Z;;4;;;;6368;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
408;0001626431-20-000028;2020-03-13;2020-03-12;2020-03-13T18:20:51.000Z;;4;;;;9571;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
409;0001626431-20-000027;2020-03-13;2020-03-12;2020-03-13T18:18:30.000Z;;4;;;;6377;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
410;0001626431-20-000026;2020-03-13;2020-03-12;2020-03-13T18:16:19.000Z;;4;;;;6462;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
411;0001626431-20-000024;2020-03-13;2020-03-12;2020-03-13T18:11:32.000Z;;4;;;;6511;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
412;0001193125-20-073072;2020-03-13;2020-03-13;2020-03-13T17:11:53.000Z;34;8-K;001-37845;20713876;5.02,9.01;210079;1;1;d884867d8k.htm;8-K
413;0001626431-20-000023;2020-03-04;2020-03-03;2020-03-04T18:23:25.000Z;;4;;;;4330;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
414;0001626431-20-000022;2020-03-04;2020-03-02;2020-03-04T18:21:08.000Z;;4;;;;4383;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
415;0001626431-20-000021;2020-03-04;2020-03-02;2020-03-04T18:18:53.000Z;;4;;;;30458;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
416;0001626431-20-000020;2020-03-04;2020-03-02;2020-03-04T18:16:33.000Z;;4;;;;5062;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
417;0001626431-20-000019;2020-03-04;2020-03-02;2020-03-04T18:14:26.000Z;;4;;;;4384;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
418;0001626431-20-000018;2020-03-04;2020-03-02;2020-03-04T18:10:41.000Z;;4;;;;5866;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
419;0001626431-20-000017;2020-03-04;2020-03-02;2020-03-04T18:07:58.000Z;;4;;;;9216;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
420;0001626431-20-000016;2020-03-04;2020-03-02;2020-03-04T18:06:01.000Z;;4;;;;4426;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
421;0001626431-20-000015;2020-03-04;2020-03-02;2020-03-04T18:03:45.000Z;;4;;;;5919;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
422;0001193125-20-050232;2020-02-26;2020-02-26;2020-02-26T17:10:49.000Z;34;8-K;001-37845;20657010;7.01,9.01;228828;1;1;d896577d8k.htm;8-K
423;0001104659-20-018310;2020-02-12;;2020-02-12T09:26:48.000Z;34;SC 13G/A;005-38758;20600589;;13612;0;0;tv01605-microsoftcorp.htm;SCHEDULE 13G/A
424;0001626431-20-000014;2020-02-07;2020-02-06;2020-02-07T18:06:06.000Z;;4;;;;4422;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
425;0001626431-20-000013;2020-02-07;2020-02-06;2020-02-07T18:02:52.000Z;;4;;;;7202;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
426;0000834237-20-005868;2020-02-05;;2020-02-05T12:15:59.000Z;34;SC 13G/A;005-38758;20577663;;13614;0;0;us5949181045_020520.txt;
427;0001626431-20-000012;2020-02-04;2020-02-04;2020-02-04T18:17:27.000Z;;4;;;;9692;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
428;0001626431-20-000011;2020-02-03;2020-01-31;2020-02-03T18:27:54.000Z;;4;;;;7179;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
429;0001626431-20-000010;2020-02-03;2020-01-31;2020-02-03T18:25:58.000Z;;4;;;;5944;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
430;0001626431-20-000009;2020-02-03;2020-01-31;2020-02-03T18:24:02.000Z;;4;;;;8483;0;0;xslF345X03/edgar.xml;PRIMARY DOCUMENT
